Tsuguwa IV - Moon 13 - Caldari Constructions Warehouse,60002965,30001375
Ekura VII - Moon 14 - Caldari Constructions Warehouse,60002968,30001378
Iidoken III - Caldari Constructions Warehouse,60002971,30001374
Ossa IX - Moon 2 - Caldari Constructions Foundry,60002974,30001358
Dantumi V - Moon 1 - Caldari Constructions Warehouse,60002977,30001356
Antiainen IV - Caldari Constructions Production Plant,60002980,30001357
Kiskoken VII - Moon 4 - Caldari Constructions Foundry,60002983,30001360
Isenairos VI - Caldari Constructions Warehouse,60002986,30002815
Motsu VII - Moon 5 - Caldari Constructions Foundry,60002989,30002819
Aramachi VI - Moon 11 - Caldari Constructions Foundry,60002992,30002817
Oichiya VI - Moon 1 - Caldari Constructions Production Plant,60002995,30002818
Ansila VIII - Moon 14 - Caldari Constructions Production Plant,60002998,30000132
Ansila VIII - Moon 16 - Caldari Constructions Production Plant,60003001,30000132
Eskunen XI - Moon 1 - Caldari Constructions Production Plant,60003004,30000137
Eskunen VI - Caldari Constructions Warehouse,60003007,30000137
Atai II - Moon 2 - Caldari Constructions Production Plant,60003010,30001419
Aikantoh III - Moon 1 - Caldari Constructions Production Plant,60003013,30001418
Atai II - Moon 7 - Caldari Constructions Production Plant,60003016,30001419
Aikantoh I - Caldari Constructions Foundry,60003019,30001418
Kusomonmon II - Moon 8 - Caldari Constructions Production Plant,60003022,30002802
Kusomonmon IV - Moon 13 - Caldari Constructions Foundry,60003025,30002802
Isikesu IV - Moon 5 - Caldari Constructions Production Plant,60003028,30002804
Haatomo VII - Moon 3 - Caldari Constructions Warehouse,60003031,30002800
Otela V - Moon 1 - Expert Housing Foundry,60003034,30000157
Otela II - Expert Housing Foundry,60003037,30000157
Olo I - Moon 1 - Expert Housing Warehouse,60003040,30000158
Akora VI - Moon 7 - Expert Housing Production Plant,60003043,30000163
Maila VII - Expert Housing Warehouse,60003046,30000162
Purjola VII - Expert Housing Production Plant,60003049,30000161
Niyabainen IX - Moon 4 - Expert Housing Production Plant,60003052,30000143
Jita IV - Moon 11 - Expert Housing Production Plant,60003055,30000142
Niyabainen VIII - Moon 6 - Expert Housing Production Plant,60003058,30000143
Mitsolen I - Moon 1 - Expert Housing Warehouse,60003061,30000120
Vaankalen I - Moon 3 - Expert Housing Production Plant,60003064,30000123
Itamo VII - Moon 5 - Expert Housing Warehouse,60003067,30000119
Korsiki III - Moon 18 - Expert Housing Production Plant,60003070,30000181
Osmon VI - Moon 1 - Expert Housing Production Plant,60003073,30000180
Airaken VIII - Expert Housing Production Plant,60003076,30000185
Nomaa I - Expert Housing Production Plant,60003079,30000131
Tuuriainas III - Expert Housing Production Plant,60003082,30000128
Nomaa VI - Moon 4 - Expert Housing Production Plant,60003085,30000131
Isikemi II - Moon 1 - Expert Housing Warehouse,60003088,30001365
Hageken VIII - Moon 5 - Expert Housing Warehouse,60003091,30001367
Sobaseki XIII - Moon 4 - Expert Housing Warehouse,60003094,30001363
Onatoh VII - Moon 23 - Expert Housing Production Plant,60003097,30002811
Hasmijaala X - Moon 3 - Expert Housing Production Plant,60003100,30002806
Eranakko IV - Moon 1 - Expert Housing Foundry,60003103,30002810
Hirtamon VIII - Moon 5 - Expert Housing Warehouse,60003106,30000133
Hykkota IV - Moon 7 - Expert Housing Production Plant,60003109,30000134
Ohmahailen V - Moon 12 - Expert Housing Production Plant,60003112,30000136
Sankkasen VII - Moon 6 - Expert Housing Production Plant,60003115,30002783
Santola IV - Moon 1 - Expert Housing Production Plant,60003118,30002785
Sankkasen IX - Moon 10 - Expert Housing Production Plant,60003121,30002783
Litiura VIII - Moon 7 - Caldari Funds Unlimited Vault,60003124,30001400
Nonni III - Caldari Funds Unlimited Investment Bank,60003127,30001401
Sankkasen IX - Moon 20 - Caldari Funds Unlimited Investment Bank,60003130,30002783
Santola VIII - Moon 11 - Caldari Funds Unlimited Investment Bank,60003133,30002785
Josameto IX - Moon 3 - Caldari Funds Unlimited Investment Bank,60003136,30000156
Liekuri VII - Moon 1 - Caldari Funds Unlimited Investment Bank,60003139,30000154
Maila III - Moon 1 - Caldari Funds Unlimited Investment Bank,60003142,30000162
Purjola VI - Moon 5 - Caldari Funds Unlimited Investment Bank,60003145,30000161
Hykkota V - Moon 17 - Caldari Funds Unlimited Investment Bank,60003148,30000134
Ansila V - Caldari Funds Unlimited Investment Bank,60003151,30000132
Malkalen IV - Moon 1 - Caldari Funds Unlimited Investment Bank,60003154,30001393
Ylandoki VI - Moon 8 - Caldari Funds Unlimited Investment Bank,60003157,30001395
Kaimon III - Moon 14 - Caldari Funds Unlimited Investment Bank,60003160,30002751
Kaimon III - Moon 15 - Caldari Funds Unlimited Investment Bank,60003163,30002751
Hatakani VII - Moon 1 - Caldari Funds Unlimited Investment Bank,60003166,30002764
Sivala VI - Moon 1 - Caldari Funds Unlimited Investment Bank,60003169,30002765
Akkio V - Moon 6 - Caldari Funds Unlimited Vault,60003172,30000200
Tasti IX - Moon 12 - Caldari Funds Unlimited Investment Bank,60003175,30000195
Mastakomon XII - Caldari Funds Unlimited Investment Bank,60003178,30000202
Mastakomon VIII - Moon 2 - Caldari Funds Unlimited Investment Bank,60003181,30000202
Antiainen III - State and Region Bank Investment Bank,60003184,30001357
Kiskoken VII - Moon 14 - State and Region Bank Vault,60003187,30001360
Korsiki III - Moon 11 - State and Region Bank Investment Bank,60003190,30000181
Inaya VIII - Moon 8 - State and Region Bank Investment Bank,60003193,30000182
Umokka VII - State and Region Bank Vault,60003196,30001409
Ruvas VII - State and Region Bank Investment Bank,60003199,30001408
Hatakani VII - Moon 20 - State and Region Bank Investment Bank,60003202,30002764
Hatakani I - Moon 1 - State and Region Bank Investment Bank,60003205,30002764
Ihakana VI - State and Region Bank Investment Bank,60003208,30000169
Vahunomi X - Moon 4 - State and Region Bank Vault,60003211,30000170
Horkkisen XVIII - State and Region Bank Vault,60003214,30002741
Eitu VI - Moon 7 - State and Region Bank Investment Bank,60003217,30002740
Nourvukaiken VII - Moon 8 - State and Region Bank Investment Bank,60003220,30001376
Nourvukaiken VI - Moon 2 - State and Region Bank Investment Bank,60003223,30001376
Tuuriainas IV - State and Region Bank Investment Bank,60003226,30000128
Tuuriainas II - State and Region Bank Investment Bank,60003229,30000128
Karjataimon V - Moon 19 - State and Region Bank Investment Bank,60003232,30001440
Tartoken VII - Moon 7 - State and Region Bank Investment Bank,60003235,30001441
Purjola VII - Moon 10 - State and Region Bank Investment Bank,60003238,30000161
Akora IV - Moon 1 - State and Region Bank Investment Bank,60003241,30000163
Geras IV - Moon 1 - Modern Finances Investment Bank,60003244,30000126
Tuuriainas IV - Modern Finances Investment Bank,60003247,30000128
Vaere VIII - Moon 3 - Modern Finances Investment Bank,60003250,30005306
Alenia IV - Moon 4 - Modern Finances Investment Bank,60003253,30005302
Audaerne VI - Moon 5 - Modern Finances Investment Bank,60003256,30002684
Barmalie VI - Moon 4 - Modern Finances Vault,60003259,30002683
Oursulaert VIII - Modern Finances Vault,60003262,30004969
Oursulaert I - Modern Finances Vault,60003265,30004969
Penirgman V - Moon 2 - Modern Finances Investment Bank,60003268,30003488
Penirgman IX - Moon 7 - Modern Finances Investment Bank,60003271,30003488
Mannar VII - Moon 12 - Modern Finances Investment Bank,60003274,30003060
Mannar IV - Moon 7 - Modern Finances Investment Bank,60003277,30003060
Laurvier IX - Moon 2 - Modern Finances Investment Bank,60003280,30005002
Adirain IV - Moon 2 - Modern Finances Investment Bank,60003283,30005003
Eitu III - Moon 5 - Modern Finances Investment Bank,60003286,30002740
Eitu III - Moon 9 - Modern Finances Investment Bank,60003289,30002740
Brapelille IX - Moon 18 - Modern Finances Investment Bank,60003292,30002699
Bawilan VIII - Moon 17 - Modern Finances Investment Bank,60003295,30002700
Nourvukaiken II - Moon 1 - Modern Finances Investment Bank,60003298,30001376
Nourvukaiken VII - Moon 13 - Modern Finances Investment Bank,60003301,30001376
Adahum IX - Moon 2 - Modern Finances Vault,60003304,30001648
Tividu IV - Moon 9 - Modern Finances Investment Bank,60003307,30001644
Erindur VIII - Moon 18 - Modern Finances Vault,60003310,30003472
Hroduko VII - Moon 14 - Modern Finances Investment Bank,60003313,30003468
T-LIWS IV - Moon 6 - Modern Finances Investment Bank,60003316,30003299
UM-Q7F X - Modern Finances Investment Bank,60003319,30003298
Ylandoki V - Moon 7 - Modern Finances Investment Bank,60003322,30001395
Ylandoki VII - Moon 1 - Modern Finances Investment Bank,60003325,30001395
Stegette IV - Moon 10 - Modern Finances Investment Bank,60003328,30002696
Stegette IV - Moon 15 - Modern Finances Investment Bank,60003331,30002696
New Caldari Prime - Moon 1 - Chief Executive Panel Bureau,60003334,30000145
Urlen VI - Chief Executive Panel Bureau,60003337,30000139
Ono VII - Moon 3 - Chief Executive Panel Treasury,60003340,30002779
Tasabeshi IV - Moon 2 - Chief Executive Panel Academy,60003343,30002778
Otitoh VII - Moon 3 - Chief Executive Panel Academy,60003346,30000171
Ishisomo IX - Moon 9 - Chief Executive Panel Bureau,60003349,30000165
Isaziwa X - Moon 1 - Chief Executive Panel Bureau,60003352,30002739
Isaziwa IX - Chief Executive Panel Bureau,60003355,30002739
Tsuguwa IV - Moon 4 - Chief Executive Panel Bureau,60003358,30001375
Iidoken VII - Moon 7 - Chief Executive Panel Bureau,60003361,30001374
Vattuolen IX - Chief Executive Panel Bureau,60003364,30000173
Silen IV - Moon 18 - Chief Executive Panel Treasury,60003367,30000179
Aikoro VI - Moon 9 - Chief Executive Panel Bureau,60003370,30002753
Alikara VII - Moon 1 - Chief Executive Panel Bureau,60003373,30002754
Motsu VI - Moon 10 - Chief Executive Panel Academy,60003376,30002819
Uotila V - Moon 14 - Chief Executive Panel Bureau,60003379,30002814
Uuna VI - Moon 22 - Chief Executive Panel Bureau,60003382,30002759
Ishomilken IX - Moon 4 - Chief Executive Panel Bureau,60003385,30002756
Tsukuras IX - Moon 3 - Chief Executive Panel Bureau,60003388,30001412
Ajanen X - Moon 3 - Chief Executive Panel Bureau,60003391,30001414
Sirseshin VI - Moon 1 - Mercantile Club Bureau,60003394,30000127
Unpas VI - Moon 4 - Mercantile Club Bureau,60003397,30000129
Ahynada VII - Mercantile Club Bureau,60003400,30002752
Kaimon III - Moon 25 - Mercantile Club Bureau,60003403,30002751
Jotenen V - Mercantile Club Bureau,60003406,30001423
Aikantoh I - Moon 1 - Mercantile Club Academy,60003409,30001418
Jan V - Moon 10 - Mercantile Club Bureau,60003412,30001385
Vaajaita VI - Mercantile Club Bureau,60003415,30001383
Halaima VIII - Moon 17 - Mercantile Club Bureau,60003418,30002781
Sankkasen IX - Moon 12 - Mercantile Club Bureau,60003421,30002783
Malkalen II - Mercantile Club Bureau,60003424,30001393
Ylandoki VI - Moon 15 - Mercantile Club Bureau,60003427,30001395
Airkio IX - Moon 15 - Mercantile Club Bureau,60003430,30001404
Kamokor VII - Moon 1 - Mercantile Club Bureau,60003433,30001406
Uuna V - Moon 5 - Mercantile Club Academy,60003436,30002759
Ishomilken IX - Moon 12 - Mercantile Club Bureau,60003439,30002756
Dantumi IV - Moon 8 - Mercantile Club Bureau,60003442,30001356
Aurohunen V - Moon 17 - Mercantile Club Bureau,60003445,30001361
Isenairos VI - Moon 6 - Mercantile Club Bureau,60003448,30002815
Uotila V - Moon 5 - Mercantile Club Bureau,60003451,30002814
Maurasi VIII - Moon 14 - Caldari Business Tribunal,60003454,30000140
Niyabainen IX - Moon 10 - Caldari Business Tribunal Accounting,60003457,30000143
Jita IV - Moon 10 - Caldari Business Tribunal Law School,60003460,30000142
Jita VII - Moon 2 - Caldari Business Tribunal Law School,60003463,30000142
Jita IV - Moon 4 - Caldari Business Tribunal Bureau Offices,60003466,30000142
Jita IV - Caldari Business Tribunal Information Center,60003469,30000142
Imih III - Moon 2 - Caldari Business Tribunal Law School,60003472,30005053
Choga II - Caldari Business Tribunal,60003475,30005051
Zinkon VII - Moon 1 - Caldari Business Tribunal Accounting,60003478,30005055
Nare VI - Moon 1 - Caldari Business Tribunal,60003481,30005054
Kulu X - Moon 3 - Caldari Business Tribunal Bureau Offices,60003484,30005050
Soumi VII - Caldari Business Tribunal Bureau Offices,60003487,30005052
Libold IX - Moon 19 - Caldari Business Tribunal Law School,60003490,30003421
Aldrat VIII - Moon 1 - Caldari Business Tribunal Accounting,60003493,30003416
Fredagod IV - Moon 1 - Caldari Business Tribunal Accounting,60003496,30003420
Erstur III - Moon 1 - Caldari Business Tribunal,60003499,30003419
Urnhard I - Caldari Business Tribunal Bureau Offices,60003502,30003417
Fredagod V - Moon 10 - Caldari Business Tribunal Bureau Offices,60003505,30003420
Oijamon V - Moon 2 - Caldari Business Tribunal Accounting,60003508,30002746
Oijamon V - Moon 4 - Caldari Business Tribunal,60003511,30002746
Saikanen III - Moon 3 - Caldari Business Tribunal Accounting,60003514,30002745
Jeras VII - Moon 13 - Caldari Business Tribunal,60003517,30002748
Kakki V - Moon 9 - Caldari Business Tribunal Bureau Offices,60003520,30002747
Auviken V - Moon 5 - Caldari Business Tribunal Bureau Offices,60003523,30002744
Avele VI - Moon 15 - Caldari Business Tribunal,60003526,30003053
Tolle IV - Caldari Business Tribunal,60003529,30003052
Antollare VI - Moon 13 - Caldari Business Tribunal,60003532,30003051
Angymonne V - Moon 6 - Caldari Business Tribunal,60003535,30003046
Averon VII - Moon 3 - Caldari Business Tribunal Information Center,60003538,30003047
Carirgnottin IX - Moon 17 - Caldari Business Tribunal Bureau Offices,60003541,30003048
Pozirblant V - Caldari Business Tribunal,60003544,30002714
Pozirblant IX - Moon 4 - Caldari Business Tribunal,60003547,30002714
Pozirblant IV - Caldari Business Tribunal,60003550,30002714
Pozirblant VI - Caldari Business Tribunal,60003553,30002714
Pozirblant VIII - Moon 2 - Caldari Business Tribunal Information Center,60003556,30002714
Alillere VI - Moon 3 - Caldari Business Tribunal Bureau Offices,60003559,30002712
Stetille V - Moon 5 - Caldari Business Tribunal,60003562,30002711
Claysson X - Caldari Business Tribunal Accounting,60003565,30002708
Stetille IX - Moon 7 - Caldari Business Tribunal,60003568,30002711
Stetille IX - Moon 4 - Caldari Business Tribunal,60003571,30002711
Stetille VI - Moon 1 - Caldari Business Tribunal Bureau Offices,60003574,30002711
Claysson IV - Moon 1 - Caldari Business Tribunal Information Center,60003577,30002708
Gare VIII - Moon 20 - Caldari Business Tribunal,60003580,30003805
Cumemare III - Moon 13 - Caldari Business Tribunal,60003583,30003802
Gare VIII - Moon 11 - Caldari Business Tribunal,60003586,30003805
Gare VIII - Moon 8 - Caldari Business Tribunal,60003589,30003805
Reynire IX - Moon 2 - Caldari Business Tribunal Archives,60003592,30003803
Aunsou II - Moon 2 - Caldari Business Tribunal Information Center,60003595,30003801
Oimmo VII - Moon 2 - Caldari Business Tribunal,60003598,30001444
Vuorrassi I - Moon 1 - Caldari Business Tribunal,60003601,30001443
Otsasai VII - Moon 6 - Caldari Business Tribunal Accounting,60003604,30001446
Otsasai VII - Moon 10 - Caldari Business Tribunal,60003607,30001446
Hakonen IX - Moon 10 - Caldari Business Tribunal Information Center,60003610,30001448
Vuorrassi VI - Moon 4 - Caldari Business Tribunal Information Center,60003613,30001443
Dabrid V - Moon 1 - Caldari Business Tribunal Accounting,60003616,30001660
Dabrid III - Moon 3 - Caldari Business Tribunal Law School,60003619,30001660
Dabrid II - Moon 13 - Caldari Business Tribunal Accounting,60003622,30001660
Gyerzen IV - Moon 1 - Caldari Business Tribunal Law School,60003625,30001661
Seil IV - Moon 9 - Caldari Business Tribunal Bureau Offices,60003628,30001657
Sehmosh VIII - Moon 22 - Caldari Business Tribunal Information Center,60003631,30001659
Nakatre VIII - Moon 16 - Caldari Business Tribunal,60003634,30002988
Akes VII - Caldari Business Tribunal Law School,60003637,30002992
Nakatre III - Moon 1 - Caldari Business Tribunal,60003640,30002988
Hakshma VIII - Moon 13 - Caldari Business Tribunal,60003643,30002990
Nakatre VI - Moon 2 - Caldari Business Tribunal Information Center,60003646,30002988
Riavayed X - Moon 1 - Caldari Business Tribunal Information Center,60003649,30002993
Halle II - Caldari Business Tribunal,60003652,30003010
Mormoen II - Caldari Business Tribunal Accounting,60003655,30003011
Amattens VII - Moon 1 - Caldari Business Tribunal Law School,60003658,30003012
Mormoen IV - Moon 1 - Caldari Business Tribunal Accounting,60003661,30003011
Mormoen V - Moon 2 - Caldari Business Tribunal Archives,60003664,30003011
Aice IV - Moon 1 - Caldari Business Tribunal Bureau Offices,60003667,30003015
Hampinen VII - Moon 13 - Caldari Business Tribunal Accounting,60003670,30000152
Hampinen VII - Moon 16 - Caldari Business Tribunal,60003673,30000152
Gekutami VI - Moon 2 - Caldari Business Tribunal Law School,60003676,30000149
Gekutami VIII - Caldari Business Tribunal Accounting,60003679,30000149
Jakanerva IV - Moon 11 - Caldari Business Tribunal Information Center,60003682,30000148
Jakanerva V - Moon 21 - Caldari Business Tribunal Bureau Offices,60003685,30000148
Raravath XII - Moon 3 - Caldari Business Tribunal,60003688,30003530
Herila I - Caldari Business Tribunal,60003691,30003528
Namaili V - Moon 7 - Caldari Business Tribunal Law School,60003694,30003534
Chemilip IV - Moon 16 - Caldari Business Tribunal,60003697,30003529
Jesoyeh VIII - Moon 8 - Caldari Business Tribunal Archives,60003700,30003532
Namaili VI - Moon 25 - Caldari Business Tribunal Archives,60003703,30003534
Aedald VIII - Moon 6 - Caldari Business Tribunal Accounting,60003706,30002393
Hrober VII - Moon 8 - Caldari Business Tribunal Law School,60003709,30002392
Aedald VI - Moon 3 - Caldari Business Tribunal,60003712,30002393
Heild V - Moon 7 - Caldari Business Tribunal Accounting,60003715,30002390
Heild V - Moon 5 - Caldari Business Tribunal Bureau Offices,60003718,30002390
Aedald VII - Moon 15 - Caldari Business Tribunal Information Center,60003721,30002393
New Caldari V (Oniteseru) - Moon 2 - House of Records Archives,60003724,30000145
Oiniken III - Moon 1 - House of Records Information Center,60003727,30002750
Ansila VIII - Moon 14 - House of Records Bureau Offices,60003730,30000132
Korama V - Moon 13 - House of Records Information Center,60003733,30001394
Autaris VI - Moon 2 - House of Records Information Center,60003736,30001384
Isikano IX - Moon 17 - House of Records Bureau Offices,60003739,30001387
Piak II - Moon 4 - House of Records Information Center,60003742,30001403
Kirras IX - House of Records Information Center,60003745,30001410
Venilen XII - Moon 1 - House of Records Archives,60003748,30002798
Jatate IV - Moon 11 - House of Records Archives,60003751,30000121
Perimeter II - Moon 1 - Caldari Navy Assembly Plant,60003754,30000144
Jita IV - Moon 5 - Caldari Navy Assembly Plant,60003757,30000142
Jita IV - Moon 4 - Caldari Navy Assembly Plant,60003760,30000142
Maurasi IX - Moon 12 - Caldari Navy Assembly Plant,60003763,30000140
Niyabainen IX - Moon 19 - Caldari Navy Logistic Support,60003766,30000143
Niyabainen IV - Moon 1 - Caldari Navy Assembly Plant,60003769,30000143
Isenairos VI - Moon 9 - Caldari Navy Logistic Support,60003772,30002815
Isenairos VI - Caldari Navy Logistic Support,60003775,30002815
Oichiya VI - Moon 19 - Caldari Navy Assembly Plant,60003778,30002818
Aramachi II - Moon 4 - Caldari Navy Testing Facilities,60003781,30002817
Saila VII - Moon 14 - Caldari Navy Assembly Plant,60003784,30002816
Motsu VII - Moon 6 - Caldari Navy Logistic Support,60003787,30002819
Suroken IX - Moon 18 - Caldari Navy Assembly Plant,60003790,30002801
Suroken VIII - Moon 13 - Caldari Navy Assembly Plant,60003793,30002801
Juunigaishi XII - Moon 16 - Caldari Navy Assembly Plant,60003796,30002803
Isikesu IV - Moon 5 - Caldari Navy Logistic Support,60003799,30002804
Kusomonmon V - Moon 9 - Caldari Navy Testing Facilities,60003802,30002802
Haatomo VI - Moon 3 - Caldari Navy Assembly Plant,60003805,30002800
Hakonen IX - Moon 9 - Caldari Navy Assembly Plant,60003808,30001448
Otsasai VIII - Moon 8 - Caldari Navy Assembly Plant,60003811,30001446
Vuorrassi VI - Moon 2 - Caldari Navy Logistic Support,60003814,30001443
Oimmo VII - Caldari Navy Assembly Plant,60003817,30001444
Oimmo V - Moon 1 - Caldari Navy Assembly Plant,60003820,30001444
Otsasai VIII - Moon 3 - Caldari Navy Assembly Plant,60003823,30001446
Tunttaras X - Moon 3 - Caldari Navy Logistic Support,60003826,30001379
Tsuguwa VI - Caldari Navy Assembly Plant,60003829,30001375
Nourvukaiken III - Caldari Navy Assembly Plant,60003832,30001376
Nourvukaiken VII - Moon 10 - Caldari Navy Assembly Plant,60003835,30001376
Sarekuwa III - Moon 8 - Caldari Navy Assembly Plant,60003838,30001377
Nourvukaiken VII - Moon 14 - Caldari Navy Assembly Plant,60003841,30001376
Oisio V - Moon 6 - Caldari Navy Assembly Plant,60003844,30002799
Kaunokka VI - Moon 2 - Caldari Navy Assembly Plant,60003847,30002797
Kaunokka II - Moon 1 - Caldari Navy Testing Facilities,60003850,30002797
Venilen IX - Moon 7 - Caldari Navy Testing Facilities,60003853,30002798
Oisio V - Moon 1 - Caldari Navy Assembly Plant,60003856,30002799
Oisio V - Moon 10 - Caldari Navy Assembly Plant,60003859,30002799
Nonni I - Caldari Navy Assembly Plant,60003862,30001401
Piak III - Moon 19 - Caldari Navy Assembly Plant,60003865,30001403
Aunenen III - Moon 1 - Caldari Navy Assembly Plant,60003868,30001398
Nonni IV - Caldari Navy Assembly Plant,60003871,30001401
Nonni V - Caldari Navy Assembly Plant,60003874,30001401
Litiura VIII - Moon 12 - Caldari Navy Logistic Support,60003877,30001400
Kakakela VII - Moon 16 - Caldari Navy Assembly Plant,60003880,30001405
Umokka VII - Moon 5 - Caldari Navy Testing Facilities,60003883,30001409
Umokka X - Moon 4 - Caldari Navy Testing Facilities,60003886,30001409
Kakakela VII - Caldari Navy Assembly Plant,60003889,30001405
Kakakela VI - Moon 18 - Caldari Navy Assembly Plant,60003892,30001405
Kakakela VI - Moon 15 - Caldari Navy Assembly Plant,60003895,30001405
Inoue VI - Moon 9 - Caldari Navy Logistic Support,60003898,30002738
Horkkisen XII - Caldari Navy Testing Facilities,60003901,30002741
Isaziwa X - Moon 3 - Caldari Navy Assembly Plant,60003904,30002739
Isaziwa XIII - Moon 15 - Caldari Navy Logistic Support,60003907,30002739
Inoue VIII - Moon 5 - Caldari Navy Logistic Support,60003910,30002738
Eitu III - Moon 12 - Caldari Navy Assembly Plant,60003913,30002740
Sobaseki VII - Caldari Navy Logistic Support,60003916,30001363
Funtanainen VIII - Caldari Navy Assembly Plant,60003919,30001364
Hageken V - Moon 2 - Caldari Navy Assembly Plant,60003922,30001367
Sobaseki X - Moon 1 - Caldari Navy Assembly Plant,60003925,30001363
Isikemi VI - Moon 5 - Caldari Navy Logistic Support,60003928,30001365
Funtanainen IV - Moon 1 - Caldari Navy Logistic Support,60003931,30001364
Poinen V - Moon 12 - Internal Security Assembly Plant,60003934,30000153
Poinen V - Moon 26 - Internal Security Assembly Plant,60003937,30000153
Airkio IX - Moon 7 - Lai Dai Protection Service Assembly Plant,60003940,30001404
Airkio VII - Moon 2 - Lai Dai Protection Service Assembly Plant,60003943,30001404
Nourvukaiken III - Moon 1 - Lai Dai Protection Service Assembly Plant,60003946,30001376
Nourvukaiken VI - Lai Dai Protection Service Assembly Plant,60003949,30001376
Uesuro V - Moon 15 - Lai Dai Protection Service Assembly Plant,60003952,30001432
Endatoh VII - Moon 2 - Lai Dai Protection Service Assembly Plant,60003955,30001430
Tamo V - Moon 11 - Lai Dai Protection Service Assembly Plant,60003958,30001437
Anin IX - Moon 11 - Lai Dai Protection Service Assembly Plant,60003961,30001439
Malkalen III - Ishukone Watch Assembly Plant,60003964,30001393
Korama VI - Moon 20 - Ishukone Watch Assembly Plant,60003967,30001394
Korama III - Moon 6 - Ishukone Watch Logistic Support,60003970,30001394
Tamo V - Moon 2 - Ishukone Watch Logistic Support,60003973,30001437
Nannaras VII - Ishukone Watch Assembly Plant,60003976,30001438
Saranen V - Moon 16 - Ishukone Watch Testing Facilities,60003979,30001442
Haajinen XII - Moon 8 - Ishukone Watch Logistic Support,60003982,30001424
Oipo II - Moon 19 - Ishukone Watch Logistic Support,60003985,30001425
Isinokka VI - Moon 1 - Ishukone Watch Logistic Support,60003988,30001426
Daras III - Ishukone Watch Assembly Plant,60003991,30001420
Otalieto VIII - Moon 10 - Ishukone Watch Logistic Support,60003994,30001421
Jotenen II - Ishukone Watch Testing Facilities,60003997,30001423
Nonni III - Home Guard Testing Facilities,60004000,30001401
Elonaya X - Moon 15 - Home Guard Logistic Support,60004003,30001399
Nonni III - Moon 1 - Home Guard Assembly Plant,60004006,30001401
Aunenen V - Moon 16 - Home Guard Logistic Support,60004009,30001398
Sobaseki XI - Moon 1 - Home Guard Assembly Plant,60004012,30001363
Isikemi V - Home Guard Assembly Plant,60004015,30001365
Sobaseki VIII - Moon 1 - Home Guard Assembly Plant,60004018,30001363
Isikemi I - Home Guard Assembly Plant,60004021,30001365
Kino VII - Moon 7 - Home Guard Testing Facilities,60004024,30001372
Uemisaisen VII - Moon 16 - Home Guard Assembly Plant,60004027,30001368
Sotrentaira VII - Moon 15 - Home Guard Logistic Support,60004030,30001369
Erenta II - Moon 2 - Home Guard Assembly Plant,60004033,30001371
Torrinos V - Moon 6 - Home Guard Assembly Plant,60004036,30001429
Haajinen XII - Moon 20 - Home Guard Logistic Support,60004039,30001424
Torrinos VI - Moon 16 - Home Guard Logistic Support,60004042,30001429
Torrinos V - Moon 16 - Home Guard Logistic Support,60004045,30001429
Saisio VII - Moon 1 - Peace and Order Unit Testing Facilities,60004048,30000146
Hurtoken VII - Moon 3 - Peace and Order Unit Testing Facilities,60004051,30000150
Abagawa VIII - Moon 4 - Peace and Order Unit Logistic Support,60004054,30000147
Vattuolen XII - Moon 2 - Peace and Order Unit Logistic Support,60004057,30000173
Onuse VII - Moon 11 - Peace and Order Unit Assembly Plant,60004060,30000174
Vattuolen X - Moon 14 - Peace and Order Unit Assembly Plant,60004063,30000173
Ansila VI - Moon 2 - Peace and Order Unit Assembly Plant,60004066,30000132
Eskunen X - Moon 16 - Peace and Order Unit Assembly Plant,60004069,30000137
Eskunen X - Moon 13 - Peace and Order Unit Assembly Plant,60004072,30000137
Ikami VIII - Moon 12 - Peace and Order Unit Logistic Support,60004075,30000159
Akora IX - Moon 8 - Peace and Order Unit Assembly Plant,60004078,30000163
Maila V - Moon 2 - Peace and Order Unit Assembly Plant,60004081,30000162
Muvolailen VIII - Moon 2 - Spacelane Patrol Assembly Plant,60004084,30002780
Paara I - Spacelane Patrol Logistic Support,60004087,30002775
Tasabeshi I - Spacelane Patrol Assembly Plant,60004090,30002778
Muvolailen IX - Moon 11 - Spacelane Patrol Assembly Plant,60004093,30002780
Tasabeshi IV - Moon 13 - Spacelane Patrol Logistic Support,60004096,30002778
Ono VII - Moon 10 - Spacelane Patrol Testing Facilities,60004099,30002779
Auviken VII - Moon 8 - Spacelane Patrol Assembly Plant,60004102,30002744
Auviken IV - Spacelane Patrol Logistic Support,60004105,30002744
Oijamon VI - Moon 17 - Spacelane Patrol Assembly Plant,60004108,30002746
Auviken V - Moon 1 - Spacelane Patrol Logistic Support,60004111,30002744
Ohvosamon VII - Spacelane Patrol Logistic Support,60004114,30002743
Auviken V - Moon 10 - Spacelane Patrol Logistic Support,60004117,30002744
Suroken VI - Spacelane Patrol Assembly Plant,60004120,30002801
Juunigaishi III - Spacelane Patrol Assembly Plant,60004123,30002803
Suroken VIII - Moon 12 - Spacelane Patrol Assembly Plant,60004126,30002801
Anttiri V - Moon 14 - Spacelane Patrol Assembly Plant,60004129,30002805
Isikesu I - Moon 1 - Spacelane Patrol Logistic Support,60004132,30002804
Anttiri V - Moon 6 - Spacelane Patrol Assembly Plant,60004135,30002805
Vuorrassi V - Moon 1 - Spacelane Patrol Assembly Plant,60004138,30001443
